,study,MAT,MAP,AI,BD,sand,clay,SOC,CN,pH,soil.biodiversity,MBC,FBratio,cropland.type,Nrate,OF2,tillage,irrigation,type,application,richness,duration,cover.days,terminate.time,yield,SOCrr,N2O,CH4,MWD,AMS,climate,soil,microbe,agriculture,CC,type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixture
